deso_kod,tenure_type,n_grid_cells,RutStorl,w_30,Ar30_34,Ar35_39,Ar40_44,Ar45_49,Ar50_54,Ar55_59,Ar60,Ar61,Ar62,Ar63,Ar64,Ar65,Ar66,Ar67,Ar68,Ar69,Ar70,Ar71,Ar72,Ar73,Ar74,Ar75,Ar76,Ar77,Ar78,Ar79,Ar80,Ar81_85,Ar86_90,Ar91_95,Ar96_00,Ar01_05,Ar06_10,Ar11_w,UppgSakn,Totalt,Ar65_74,Ar55_64,Ar75_85,Ar60_64,Ar75_79,Shape_Length,Shape_Area
0680C1460,owner_occupied,10,20.0,65.0,8.0,17.0,1.0,12.0,29.0,22.0,37.0,3.0,13.0,5.0,3.0,8.0,5.0,4.0,1.0,9.0,4.0,2.0,6.0,8.0,8.0,1.0,4.0,3.0,0.0,2.0,2.0,7.0,14.0,7.0,0.0,5.0,1.0,0.0,0.0,316.0,55,0,0,0,0,9999.965199993923,624995.6500068004
1290B2060,owner_occupied,18,33.0,6.0,2.0,6.0,0.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,38.0,3.0,0.0,0.0,2.0,2.0,13.0,74.0,20.0,4.0,0.0,2.0,5.0,12.0,0.0,1.0,7.0,9.0,9.0,2.0,25.0,30.0,19.0,0.0,310.0,156,0,0,0,0,26999.976600000635,3937507.7999780104
1497C1020,owner_occupied,33,61.0,93.0,16.0,8.0,4.0,23.0,11.0,21.0,4.0,5.0,11.0,19.0,12.0,6.0,3.0,7.0,21.0,6.0,44.0,10.0,16.0,40.0,54.0,8.0,1.0,2.0,24.0,7.0,18.0,25.0,1.0,0.0,0.0,5.0,14.0,4.0,0.0,543.0,207,0,0,0,0,48000.04659999162,6749993.450105916
0680C1290,owner_occupied,12,24.0,9.0,6.0,9.0,3.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,59.0,112.0,75.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,324.0,255,0,0,0,0,11999.989000009373,749998.6249804317
0680C1430,owner_occupied,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,999.9931999985129,62499.15000206411
1290B2030,owner_occupied,19,38.0,141.0,26.0,33.0,13.0,9.0,20.0,17.0,1.0,0.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,6.0,4.0,16.0,8.0,7.0,4.0,3.0,8.0,3.0,2.0,2.0,18.0,15.0,3.0,8.0,11.0,4.0,0.0,0.0,404.0,55,0,0,0,0,19000.084399996325,1187510.5500478707
1290B2050,owner_occupied,35,69.0,41.0,24.0,30.0,18.0,36.0,22.0,27.0,9.0,11.0,17.0,25.0,6.0,4.0,3.0,11.0,8.0,7.0,9.0,6.0,19.0,51.0,21.0,4.0,16.0,16.0,7.0,11.0,7.0,27.0,43.0,25.0,54.0,74.0,61.0,5.0,0.0,755.0,139,0,0,0,0,37999.973000003025,3124992.649986804
0680C1450,owner_occupied,12,24.0,93.0,0.0,18.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,142.0,3,0,0,0,0,11999.984399996698,749998.0499968872
2021C1010,owner_occupied,71,133.0,167.0,43.0,27.0,37.0,15.0,21.0,33.0,22.0,7.0,6.0,9.0,9.0,13.0,3.0,6.0,9.0,7.0,4.0,6.0,8.0,11.0,14.0,30.0,27.0,19.0,7.0,6.0,9.0,22.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,601.0,81,0,0,0,0,98000.04960000329,12874991.95010529
0680C1140,owner_occupied,12,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,125.0,69.0,92.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0,0,0,0,0,12000.000999987125,750000.1249887206
0680C1240,owner_occupied,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0,0,0,2000.0030000060797,125000.37499778997
1291C1010,owner_occupied,25,44.0,81.0,6.0,12.0,3.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,39.0,28.0,23.0,10.0,1.0,0.0,11.0,10.0,2.0,0.0,282.0,0,0,0,0,0,42999.951200002804,7187485.274983983
1273B2010,owner_occupied,62,116.0,75.0,32.0,21.0,21.0,50.0,28.0,50.0,6.0,14.0,13.0,10.0,18.0,18.0,15.0,21.0,18.0,20.0,9.0,11.0,12.0,18.0,20.0,14.0,16.0,16.0,12.0,9.0,12.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,609.0,162,0,0,0,0,85999.9413999971,11374989.750031972
0683B2010,owner_occupied,32,60.0,36.0,21.0,36.0,10.0,38.0,29.0,35.0,5.0,10.0,9.0,3.0,11.0,8.0,9.0,11.0,8.0,10.0,6.0,10.0,3.0,13.0,9.0,20.0,9.0,10.0,9.0,7.0,5.0,28.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,430.0,87,0,0,0,0,44000.05739999749,5750006.199944882
0680C1550,owner_occupied,33,54.0,85.0,12.0,7.0,15.0,18.0,28.0,31.0,11.0,13.0,21.0,14.0,17.0,15.0,16.0,15.0,7.0,5.0,21.0,8.0,6.0,1.0,4.0,51.0,12.0,18.0,19.0,24.0,23.0,14.0,10.0,8.0,13.0,26.0,14.0,4.0,0.0,606.0,98,0,0,0,0,69000.0433999896,13312506.39996237
0680A0070,owner_occupied,129,136.0,322.0,40.0,26.0,19.0,20.0,18.0,14.0,3.0,6.0,1.0,6.0,8.0,6.0,2.0,6.0,8.0,8.0,13.0,7.0,5.0,13.0,9.0,6.0,4.0,7.0,8.0,11.0,7.0,18.0,13.0,15.0,9.0,19.0,24.0,12.0,1.0,714.0,77,0,0,0,0,495000.0984000098,122437548.5249559
1497C1040,owner_occupied,15,29.0,57.0,10.0,3.0,4.0,13.0,6.0,12.0,0.0,2.0,5.0,2.0,0.0,3.0,0.0,3.0,4.0,1.0,3.0,4.0,0.0,3.0,7.0,14.0,44.0,43.0,29.0,37.0,27.0,8.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,365.0,28,0,0,0,0,18000.05759999901,1875010.7249907951
1781B2010,owner_occupied,33,64.0,26.0,8.0,31.0,39.0,9.0,36.0,38.0,6.0,3.0,3.0,3.0,2.0,4.0,6.0,2.0,0.0,6.0,7.0,19.0,5.0,11.0,7.0,18.0,29.0,2.0,3.0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,350.0,67,0,0,0,0,39000.038400001824,3937504.424954228
0680C1420,owner_occupied,6,12.0,12.0,6.0,20.0,8.0,11.0,16.0,5.0,1.0,1.0,0.0,30.0,28.0,0.0,2.0,12.0,2.0,19.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,46,0,0,0,0,6000.008599996567,375001.0749915009
0680C1490,owner_occupied,10,20.0,102.0,5.0,16.0,11.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,159.0,1,0,0,0,0,10000.001800008118,625000.2249759446
0680C1530,owner_occupied,18,36.0,56.0,12.0,40.0,57.0,29.0,7.0,10.0,0.0,1.0,0.0,48.0,35.0,1.0,0.0,3.0,8.0,1.0,7.0,2.0,1.0,0.0,1.0,1.0,1.0,8.0,5.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,31.0,0.0,379.0,24,0,0,0,0,17999.98119999841,1124997.649979031
0680C1500,owner_occupied,40,75.0,76.0,5.0,23.0,19.0,20.0,8.0,37.0,8.0,18.0,13.0,13.0,12.0,14.0,29.0,11.0,1.0,17.0,18.0,9.0,5.0,8.0,2.0,7.0,1.0,1.0,2.0,3.0,1.0,37.0,12.0,33.0,11.0,33.0,102.0,1.0,0.0,610.0,114,0,0,0,0,54999.98199999146,7187497.8999989685
0680C1280,owner_occupied,10,20.0,91.0,27.0,27.0,7.0,101.0,10.0,46.0,10.0,12.0,4.0,3.0,4.0,8.0,5.0,4.0,1.0,2.0,5.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,391.0,29,0,0,0,0,9999.990000000224,624998.7500471179
1497C1010,owner_occupied,27,52.0,96.0,8.0,8.0,6.0,11.0,12.0,13.0,2.0,3.0,3.0,1.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,20.0,5.0,5.0,27.0,19.0,57.0,24.0,47.0,10.0,12.0,1.0,4.0,7.0,0.0,1.0,422.0,35,0,0,0,0,32999.962600002065,3562494.9499922856
1291C1040,owner_occupied,22,42.0,127.0,17.0,49.0,6.0,27.0,16.0,46.0,14.0,20.0,9.0,12.0,7.0,14.0,10.0,20.0,6.0,6.0,7.0,1.0,1.0,26.0,14.0,5.0,1.0,7.0,16.0,4.0,0.0,3.0,12.0,11.0,2.0,3.0,3.0,1.0,5.0,528.0,105,0,0,0,0,27999.96320001036,3249995.0249972627
0764A0030,owner_occupied,122,122.0,261.0,22.0,18.0,9.0,17.0,12.0,11.0,4.0,0.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,6.0,6.0,5.0,4.0,3.0,9.0,19.0,4.0,4.0,2.0,4.0,14.0,3.0,1.0,457.0,11,0,0,0,0,488000.11959998496,122000059.79986374
0680C1190,owner_occupied,15,29.0,56.0,6.0,30.0,7.0,14.0,9.0,11.0,1.0,4.0,2.0,2.0,1.0,19.0,1.0,1.0,1.0,0.0,1.0,38.0,44.0,1.0,7.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,279.0,113,0,0,0,0,17999.9968000073,1874995.6999772815
0680A0100,owner_occupied,53,77.0,119.0,9.0,6.0,2.0,8.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,7.0,5.0,4.0,3.0,17.0,9.0,7.0,1.0,2.0,7.0,2.0,0.0,257.0,27,0,0,0,0,140000.06000000797,30500024.899931274
1497C1030,owner_occupied,17,30.0,65.0,4.0,4.0,4.0,9.0,11.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,26.0,15.0,15.0,8.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,4,0,0,0,0,29000.028999997303,4812507.599979855
0680C1330,owner_occupied,9,18.0,63.0,3.0,7.0,3.0,9.0,29.0,11.0,8.0,11.0,1.0,3.0,1.0,4.0,13.0,39.0,13.0,3.0,4.0,2.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,282.0,89,0,0,0,0,8999.992400001734,562499.0499800269
1291C1030,owner_occupied,6,12.0,6.0,4.0,4.0,1.0,19.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,3,0,0,0,0,5999.959399998188,374994.92501302355
1760C1010,owner_occupied,52,100.0,47.0,55.0,138.0,34.0,120.0,57.0,7.0,3.0,6.0,8.0,5.0,2.0,1.0,5.0,5.0,12.0,11.0,5.0,3.0,20.0,16.0,16.0,17.0,4.0,14.0,6.0,7.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,94,0,0,0,0,63999.90860001184,7000000.125015092
1291C1020,owner_occupied,38,73.0,111.0,11.0,8.0,3.0,3.0,2.0,1.0,1.0,9.0,6.0,17.0,9.0,12.0,30.0,19.0,13.0,9.0,14.0,28.0,32.0,7.0,30.0,62.0,9.0,28.0,46.0,1.0,2.0,12.0,35.0,0.0,1.0,18.0,11.0,8.0,0.0,608.0,194,0,0,0,0,46999.96740000695,5187490.37495515
0680B2010,owner_occupied,24,46.0,40.0,1.0,13.0,5.0,15.0,10.0,23.0,6.0,10.0,11.0,14.0,21.0,14.0,5.0,6.0,13.0,11.0,7.0,23.0,35.0,4.0,11.0,9.0,22.0,21.0,20.0,5.0,17.0,47.0,25.0,8.0,4.0,12.0,17.0,0.0,0.0,505.0,129,0,0,0,0,30000.025200003758,3375010.350005239
0680B2020,owner_occupied,24,45.0,44.0,5.0,12.0,8.0,17.0,14.0,32.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,5.0,29.0,15.0,5.0,6.0,2.0,4.0,2.0,2.0,0.0,6.0,7.0,15.0,2.0,2.0,0.0,6.0,5.0,4.0,0.0,263.0,65,0,0,0,0,32999.958399984986,4312489.099983276
0680C1210,owner_occupied,35,68.0,45.0,10.0,29.0,20.0,47.0,18.0,46.0,5.0,10.0,17.0,39.0,22.0,34.0,16.0,34.0,22.0,52.0,60.0,11.0,4.0,23.0,64.0,24.0,7.0,2.0,1.0,6.0,1.0,21.0,14.0,1.0,4.0,12.0,7.0,0.0,0.0,728.0,320,0,0,0,0,41000.018000006676,4062508.025056314
1446A0010,owner_occupied,104,123.0,183.0,6.0,24.0,17.0,13.0,21.0,11.0,4.0,2.0,3.0,2.0,1.0,5.0,3.0,0.0,5.0,7.0,9.0,3.0,5.0,2.0,3.0,4.0,6.0,4.0,8.0,7.0,15.0,14.0,8.0,4.0,1.0,2.0,7.0,2.0,0.0,411.0,42,0,0,0,0,358999.95539999567,86187480.02487506
0682A0030,owner_occupied,123,137.0,187.0,15.0,17.0,14.0,15.0,20.0,15.0,5.0,0.0,2.0,4.0,4.0,3.0,3.0,6.0,1.0,7.0,2.0,5.0,7.0,5.0,8.0,9.0,7.0,4.0,5.0,3.0,4.0,9.0,2.0,5.0,3.0,5.0,2.0,0.0,0.0,403.0,47,0,0,0,0,450000.1432000082,109875076.17495246
0680A0080,owner_occupied,59,71.0,173.0,12.0,19.0,14.0,22.0,11.0,11.0,0.0,2.0,1.0,3.0,4.0,4.0,8.0,5.0,6.0,7.0,6.0,2.0,9.0,11.0,9.0,2.0,5.0,3.0,6.0,11.0,8.0,22.0,12.0,9.0,4.0,8.0,20.0,4.0,0.0,453.0,67,0,0,0,0,200000.1029999908,47750027.275019795
1446A0020,owner_occupied,111,126.0,154.0,13.0,24.0,24.0,27.0,24.0,11.0,5.0,1.0,6.0,4.0,4.0,2.0,6.0,1.0,3.0,4.0,0.0,6.0,3.0,4.0,6.0,4.0,1.0,7.0,8.0,5.0,10.0,10.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,389.0,35,0,0,0,0,399000.12219998427,96937539.42503941
0764A0040,owner_occupied,123,137.0,236.0,16.0,22.0,13.0,10.0,22.0,14.0,10.0,3.0,3.0,6.0,1.0,6.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,10.0,14.0,11.0,20.0,6.0,11.0,6.0,8.0,21.0,9.0,7.0,3.0,10.0,14.0,4.0,3.0,529.0,40,0,0,0,0,450000.1148000099,109875039.17492415
0764A0050,owner_occupied,143,143.0,292.0,17.0,25.0,4.0,11.0,11.0,15.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,2.0,5.0,2.0,1.0,0.0,4.0,3.0,7.0,2.0,2.0,7.0,12.0,7.0,9.0,4.0,3.0,3.0,0.0,4.0,468.0,22,0,0,0,0,571999.695800012,142999847.9000144
1862A0020,owner_occupied,123,133.0,295.0,25.0,37.0,26.0,17.0,20.0,8.0,5.0,0.0,9.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,8.0,4.0,6.0,11.0,3.0,4.0,8.0,10.0,12.0,28.0,4.0,9.0,3.0,2.0,8.0,0.0,3.0,580.0,27,0,0,0,0,462000.15160002187,113625078.80000824
2021B2010,owner_occupied,112,192.0,330.0,37.0,42.0,19.0,30.0,42.0,98.0,15.0,17.0,22.0,12.0,17.0,10.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,5.0,10.0,24.0,19.0,7.0,11.0,9.0,6.0,28.0,10.0,7.0,0.0,2.0,0.0,0.0,6.0,867.0,57,0,0,0,0,208000.10079999082,37000035.47499432
2309A0010,owner_occupied,83,83.0,185.0,19.0,21.0,8.0,5.0,14.0,14.0,4.0,0.0,2.0,1.0,2.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,13.0,1.0,4.0,3.0,4.0,2.0,28.0,22.0,28.0,5.0,14.0,13.0,1.0,3.0,435.0,19,0,0,0,0,331999.9770000037,82999988.5000716
2309B3010,owner_occupied,45,86.0,75.0,16.0,10.0,2.0,14.0,26.0,5.0,0.0,4.0,0.0,0.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,21.0,40.0,13.0,16.0,10.0,7.0,6.0,15.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,309.0,40,0,0,0,0,56999.9718000032,6562501.875015795
1272A0010,owner_occupied,82,82.0,232.0,46.0,48.0,31.0,40.0,19.0,23.0,4.0,3.0,3.0,2.0,7.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,4.0,3.0,5.0,4.0,6.0,7.0,12.0,12.0,10.0,6.0,7.0,20.0,4.0,4.0,582.0,20,0,0,0,0,328000.1350000128,82000067.50004305
0680A0050,owner_occupied,125,141.0,250.0,19.0,18.0,10.0,16.0,25.0,19.0,6.0,7.0,9.0,7.0,12.0,9.0,5.0,8.0,17.0,24.0,17.0,14.0,10.0,4.0,8.0,48.0,56.0,11.0,6.0,13.0,17.0,18.0,19.0,17.0,12.0,13.0,22.0,4.0,2.0,772.0,116,0,0,0,0,452000.02359998785,109999994.3999707
1860A0010,owner_occupied,167,189.0,221.0,43.0,17.0,9.0,29.0,34.0,37.0,3.0,3.0,8.0,9.0,7.0,7.0,7.0,5.0,5.0,6.0,3.0,4.0,6.0,14.0,6.0,10.0,8.0,14.0,11.0,7.0,6.0,26.0,16.0,10.0,4.0,5.0,12.0,2.0,3.0,617.0,63,0,0,0,0,602000.007600015,146375016.32506058
1272C1010,owner_occupied,40,77.0,88.0,41.0,73.0,28.0,37.0,33.0,42.0,14.0,21.0,26.0,25.0,36.0,21.0,14.0,13.0,9.0,5.0,5.0,5.0,6.0,5.0,6.0,7.0,11.0,5.0,6.0,6.0,0.0,5.0,6.0,1.0,2.0,0.0,3.0,1.0,0.0,606.0,89,0,0,0,0,48999.93860001117,5312480.549988272
0684A0020,owner_occupied,175,175.0,306.0,29.0,18.0,14.0,18.0,8.0,13.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,6.0,7.0,5.0,21.0,11.0,18.0,10.0,4.0,11.0,0.0,3.0,534.0,20,0,0,0,0,699999.9966000039,174999998.29996035
1883A0030,owner_occupied,166,166.0,352.0,41.0,94.0,61.0,36.0,30.0,36.0,4.0,2.0,1.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,3.0,1.0,8.0,2.0,10.0,9.0,8.0,10.0,6.0,8.0,8.0,49.0,46.0,12.0,4.0,5.0,5.0,1.0,5.0,877.0,41,0,0,0,0,663999.9863999989,165999993.1999828
1060A0020,owner_occupied,189,217.0,346.0,32.0,44.0,34.0,23.0,16.0,23.0,6.0,2.0,1.0,3.0,4.0,5.0,2.0,8.0,3.0,0.0,2.0,7.0,3.0,4.0,17.0,6.0,12.0,11.0,14.0,7.0,6.0,13.0,12.0,9.0,4.0,5.0,1.0,1.0,6.0,692.0,51,0,0,0,0,672000.043399997,162750012.17476293
0764A0010,owner_occupied,121,121.0,241.0,6.0,15.0,11.0,22.0,13.0,28.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,4.0,10.0,7.0,12.0,8.0,15.0,6.0,1.0,2.0,2.0,3.0,1.0,0.0,440.0,23,0,0,0,0,483999.86400001124,120999931.99991241
0764A0020,owner_occupied,102,117.0,224.0,9.0,25.0,15.0,26.0,18.0,22.0,6.0,0.0,2.0,11.0,10.0,4.0,1.0,6.0,3.0,6.0,4.0,6.0,7.0,15.0,15.0,9.0,12.0,6.0,17.0,7.0,22.0,29.0,4.0,5.0,3.0,0.0,2.0,1.0,1.0,553.0,67,0,0,0,0,363000.0865999907,87937494.24999808
0684A0010,owner_occupied,187,201.0,268.0,28.0,49.0,14.0,23.0,30.0,49.0,8.0,4.0,5.0,5.0,5.0,4.0,7.0,3.0,5.0,8.0,7.0,5.0,5.0,6.0,9.0,10.0,9.0,6.0,10.0,7.0,9.0,13.0,29.0,17.0,5.0,4.0,10.0,0.0,4.0,680.0,59,0,0,0,0,706000.1111999918,173875052.37511218
0764B3010,owner_occupied,54,99.0,89.0,12.0,21.0,9.0,47.0,12.0,48.0,11.0,6.0,7.0,7.0,14.0,18.0,7.0,9.0,10.0,16.0,6.0,8.0,13.0,14.0,15.0,19.0,16.0,13.0,19.0,11.0,19.0,18.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,524.0,116,0,0,0,0,81000.10140000097,11812518.299962066
0682A0050,owner_occupied,91,102.0,171.0,12.0,15.0,10.0,17.0,23.0,15.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,1.0,6.0,2.0,3.0,4.0,5.0,5.0,3.0,10.0,5.0,7.0,2.0,13.0,11.0,14.0,4.0,0.0,2.0,3.0,0.0,1.0,377.0,32,0,0,0,0,330999.81820000336,80687411.05007833
1446B2010,owner_occupied,37,67.0,96.0,10.0,10.0,14.0,18.0,21.0,19.0,0.0,1.0,2.0,8.0,16.0,4.0,5.0,4.0,5.0,11.0,6.0,2.0,5.0,6.0,13.0,11.0,5.0,9.0,14.0,6.0,4.0,24.0,13.0,0.0,1.0,0.0,8.0,1.0,0.0,372.0,61,0,0,0,0,57999.91620000824,8874990.79997925
0680A0090,owner_occupied,101,111.0,204.0,16.0,31.0,16.0,26.0,14.0,6.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,6.0,5.0,5.0,4.0,15.0,5.0,6.0,8.0,9.0,5.0,17.0,13.0,16.0,10.0,11.0,16.0,1.0,2.0,484.0,31,0,0,0,0,373999.9830000084,91624996.97485688
1862A0010,owner_occupied,59,78.0,74.0,10.0,20.0,18.0,12.0,28.0,24.0,2.0,3.0,8.0,1.0,1.0,2.0,4.0,0.0,6.0,3.0,7.0,3.0,4.0,2.0,6.0,41.0,17.0,9.0,3.0,7.0,2.0,8.0,6.0,5.0,2.0,1.0,1.0,0.0,0.0,340.0,37,0,0,0,0,178999.94139999896,41187481.6498701
1862C1040,owner_occupied,23,41.0,51.0,21.0,47.0,82.0,26.0,6.0,44.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,6.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,8.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,334.0,16,0,0,0,0,38000.00180000253,6124995.499958651
2361C1010,owner_occupied,35,68.0,27.0,7.0,10.0,12.0,7.0,9.0,49.0,13.0,2.0,6.0,6.0,3.0,2.0,6.0,6.0,10.0,9.0,26.0,18.0,9.0,18.0,9.0,24.0,39.0,20.0,10.0,8.0,15.0,43.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,454.0,113,0,0,0,0,41000.02819999866,4062501.7250769855
2361C1020,owner_occupied,24,47.0,32.0,8.0,8.0,10.0,28.0,25.0,33.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,15.0,15.0,10.0,8.0,2.0,15.0,7.0,4.0,6.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,265.0,52,0,0,0,0,26999.972599981353,2437492.675043319
2309A0020,owner_occupied,65,88.0,111.0,9.0,34.0,5.0,9.0,5.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,6.0,6.0,4.0,13.0,31.0,24.0,17.0,13.0,2.0,7.0,13.0,1.0,3.0,358.0,15,0,0,0,0,191000.12180004083,43437553.54999174
1862C1050,owner_occupied,48,94.0,70.0,14.0,41.0,40.0,29.0,6.0,1.0,3.0,14.0,16.0,11.0,15.0,32.0,7.0,7.0,16.0,16.0,41.0,18.0,43.0,48.0,124.0,45.0,35.0,19.0,44.0,16.0,42.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,829.0,352,0,0,0,0,53999.93100000732,4874983.499998103
1272B3010,owner_occupied,44,78.0,74.0,17.0,27.0,23.0,18.0,22.0,24.0,18.0,24.0,20.0,10.0,12.0,6.0,11.0,2.0,0.0,0.0,1.0,2.0,2.0,5.0,14.0,26.0,8.0,16.0,9.0,5.0,1.0,15.0,29.0,1.0,1.0,4.0,20.0,1.0,0.0,468.0,43,0,0,0,0,73999.90280000679,12124968.199964762
1272B2010,owner_occupied,40,68.0,94.0,15.0,29.0,10.0,19.0,10.0,22.0,6.0,4.0,15.0,7.0,2.0,7.0,17.0,5.0,8.0,5.0,7.0,3.0,8.0,18.0,13.0,23.0,18.0,3.0,20.0,18.0,8.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,436.0,91,0,0,0,0,75999.98900000006,13749992.100011798
0682B4010,owner_occupied,34,63.0,53.0,13.0,34.0,8.0,41.0,20.0,32.0,8.0,9.0,6.0,4.0,3.0,2.0,7.0,9.0,4.0,5.0,10.0,7.0,4.0,5.0,12.0,7.0,2.0,6.0,4.0,3.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,341.0,65,0,0,0,0,48999.99879999831,6812499.850031533
1862C1010,owner_occupied,14,26.0,42.0,17.0,37.0,23.0,33.0,38.0,19.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,7,0,0,0,0,20000.00439999439,2749992.750041628
2380A0030,owner_occupied,73,87.0,156.0,23.0,27.0,10.0,13.0,12.0,11.0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,12.0,6.0,1.0,4.0,4.0,2.0,3.0,6.0,6.0,7.0,15.0,42.0,14.0,12.0,3.0,11.0,36.0,10.0,4.0,473.0,37,0,0,0,0,250000.0114000067,59875035.09998143
